jobname,vc,user,state,submit_time,gpu_num,duration,remain,start_time,end_time,ckpt_times,queue,jct,status,nodes,priority,random
application_1506638472019_2374,7f04ca,a03d7f,CANCELLED,50763,8,256,0,50820.0,51076.0,0,57.0,0,end,[{5: 8}],-1,0
application_1506638472019_2373,7f04ca,a03d7f,CANCELLED,50506,8,42595,0,50520.0,93115.0,0,14.0,0,end,[{4: 8}],-1,0
application_1506638472019_2375,7f04ca,a03d7f,CANCELLED,51062,8,42027,0,51120.0,93147.0,0,58.0,0,end,[{5: 8}],-1,0
application_1506638472019_2575,7f04ca,a03d7f,CANCELLED,103909,8,408,0,103920.0,104328.0,0,11.0,0,end,[{7: 8}],-1,0
application_1506638472019_2366,7f04ca,a03d7f,CANCELLED,48550,8,58876,0,48600.0,107476.0,0,50.0,0,end,[{2: 8}],-1,0
application_1506638472019_2587,7f04ca,a03d7f,CANCELLED,106677,8,13828,0,106680.0,120508.0,0,3.0,0,end,[{9: 8}],-1,0
application_1506638472019_3566,7f04ca,a03d7f,CANCELLED,120579,8,8217,0,120600.0,128817.0,0,21.0,0,end,[{2: 8}],-1,0
application_1506638472019_3700,7f04ca,a03d7f,CANCELLED,127943,8,2090,0,127980.0,130070.0,0,37.0,0,end,[{9: 8}],-1,0
application_1506638472019_3708,7f04ca,a03d7f,CANCELLED,130531,8,294,0,130560.0,130854.0,0,29.0,0,end,[{9: 8}],-1,0
application_1506638472019_3701,7f04ca,a03d7f,FAILED,127975,8,24616,0,127980.0,152596.0,0,5.0,0,end,[{11: 8}],-1,0
application_1506638472019_3974,7f04ca,43863b,FAILED,162006,4,133,0,162060.0,162193.0,0,54.0,0,end,[{11: 4}],-1,0
application_1506638472019_4006,7f04ca,43863b,FAILED,167260,8,20469,0,167280.0,187749.0,0,20.0,0,end,[{13: 8}],-1,0
application_1506638472019_4239,7f04ca,43863b,CANCELLED,198484,1,369,0,198540.0,198909.0,0,56.0,0,end,[{15: 1}],-1,0
application_1506638472019_4202,7f04ca,43863b,COMPLETED,185802,8,36195,0,185820.0,222015.0,0,18.0,0,end,[{14: 8}],-1,0
application_1506638472019_4424,7f04ca,43863b,CANCELLED,234576,4,319,0,234600.0,234919.0,0,24.0,0,end,[{14: 4}],-1,0
application_1506638472019_4436,7f04ca,43863b,CANCELLED,235070,4,34,0,235080.0,235114.0,0,10.0,0,end,[{14: 4}],-1,0
application_1506638472019_4437,7f04ca,43863b,CANCELLED,235090,4,23,0,235140.0,235163.0,0,50.0,0,end,[{14: 4}],-1,0
application_1506638472019_4441,7f04ca,43863b,FAILED,235314,4,163,0,235320.0,235483.0,0,6.0,0,end,[{15: 4}],-1,0
application_1506638472019_2361,7f04ca,a03d7f,CANCELLED,47087,8,222277,0,47100.0,269377.0,0,13.0,0,end,[{0: 8}],-1,0
application_1506638472019_2363,7f04ca,a03d7f,CANCELLED,47509,8,221851,0,47520.0,269371.0,0,11.0,0,end,[{1: 8}],-1,0
application_1506638472019_5871,7f04ca,a03d7f,COMPLETED,271218,8,4712,0,271260.0,275972.0,0,42.0,0,end,[{21: 8}],-1,0
application_1506638472019_5873,7f04ca,a03d7f,COMPLETED,271300,8,4676,0,271320.0,275996.0,0,20.0,0,end,[{22: 8}],-1,0
application_1506638472019_4641,7f04ca,43863b,COMPLETED,254368,4,25521,0,254400.0,279921.0,0,32.0,0,end,[{16: 4}],-1,0
application_1506638472019_5903,7f04ca,a03d7f,COMPLETED,277363,8,4367,0,277380.0,281747.0,0,17.0,0,end,[{22: 8}],-1,0
application_1506638472019_5902,7f04ca,a03d7f,COMPLETED,277341,8,4987,0,277380.0,282367.0,0,39.0,0,end,[{21: 8}],-1,0
application_1506638472019_5987,7f04ca,a03d7f,COMPLETED,286814,8,4353,0,286860.0,291213.0,0,46.0,0,end,[{21: 8}],-1,0
application_1506638472019_6061,7f04ca,43863b,CANCELLED,297342,4,53,0,297360.0,297413.0,0,18.0,0,end,[{22: 4}],-1,0
application_1506638472019_6044,7f04ca,a03d7f,COMPLETED,292767,8,6537,0,292800.0,299337.0,0,33.0,0,end,[{21: 8}],-1,0
application_1506638472019_3979,7f04ca,43863b,COMPLETED,163010,4,149635,0,163020.0,312655.0,0,10.0,0,end,[{11: 4}],-1,0
application_1506638472019_6137,7f04ca,43863b,CANCELLED,313985,4,72,0,314040.0,314112.0,0,55.0,0,end,[{21: 4}],-1,0
application_1506638472019_6136,7f04ca,43863b,COMPLETED,313963,4,2751,0,313980.0,316731.0,0,17.0,0,end,[{11: 4}],-1,0
application_1506638472019_4453,7f04ca,43863b,COMPLETED,236114,4,85602,0,236160.0,321762.0,0,46.0,0,end,[{15: 4}],-1,0
application_1506638472019_4234,7f04ca,43863b,FAILED,197397,8,126086,0,197400.0,323486.0,0,3.0,0,end,[{13: 8}],-1,0
application_1506638472019_4562,7f04ca,43863b,COMPLETED,251461,4,78619,0,251520.0,330139.0,0,59.0,0,end,[{15: 4}],-1,0
application_1506638472019_4440,7f04ca,43863b,COMPLETED,235299,4,96437,0,235320.0,331757.0,0,21.0,0,end,[{14: 4}],-1,0
application_1506638472019_4435,7f04ca,43863b,COMPLETED,235049,4,98094,0,235080.0,333174.0,0,31.0,0,end,[{14: 4}],-1,0
application_1506638472019_4201,7f04ca,43863b,COMPLETED,185761,4,157541,0,185820.0,343361.0,0,59.0,0,end,[{11: 4}],-1,0
application_1506638472019_5824,7f04ca,43863b,COMPLETED,269781,4,76426,0,269820.0,346246.0,0,39.0,0,end,[{16: 4}],-1,0
application_1506638472019_5826,7f04ca,43863b,COMPLETED,269824,4,78825,0,269880.0,348705.0,0,56.0,0,end,[{0: 4}],-1,0
application_1506638472019_5890,7f04ca,43863b,COMPLETED,274410,4,74443,0,274440.0,348883.0,0,30.0,0,end,[{23: 4}],-1,0
application_1506638472019_5825,7f04ca,43863b,COMPLETED,269800,4,82358,0,269820.0,352178.0,0,20.0,0,end,[{0: 4}],-1,0
application_1506638472019_6062,7f04ca,43863b,COMPLETED,297366,4,55251,0,297420.0,352671.0,0,54.0,0,end,[{22: 4}],-1,0
application_1506638472019_6059,7f04ca,43863b,COMPLETED,297296,4,55655,0,297300.0,352955.0,0,4.0,0,end,[{16: 4}],-1,0
application_1506638472019_6063,7f04ca,43863b,COMPLETED,297429,4,60348,0,297480.0,357828.0,0,51.0,0,end,[{22: 4}],-1,0
application_1506638472019_6060,7f04ca,43863b,COMPLETED,297318,4,63773,0,297360.0,361133.0,0,42.0,0,end,[{23: 4}],-1,0
application_1506638472019_9795,7f04ca,66999e,FAILED,374006,8,50,0,374040.0,374090.0,0,34.0,0,end,[{21: 8}],-1,0
application_1506638472019_9801,7f04ca,66999e,FAILED,374019,8,55,0,374040.0,374095.0,0,21.0,0,end,[{25: 8}],-1,0
application_1506638472019_9802,7f04ca,66999e,FAILED,374022,8,289,0,374040.0,374329.0,0,18.0,0,end,[{26: 8}],-1,0
application_1506638472019_9794,7f04ca,66999e,FAILED,374003,8,1007,0,374040.0,375047.0,0,37.0,0,end,[{15: 8}],-1,0
application_1506638472019_9810,7f04ca,66999e,FAILED,375192,8,296,0,375240.0,375536.0,0,48.0,0,end,[{15: 8}],-1,0
application_1506638472019_9814,7f04ca,66999e,CANCELLED,376115,1,25799,0,376140.0,401939.0,0,25.0,0,end,[{16: 1}],-1,0
application_1506638472019_2591,7f04ca,a03d7f,COMPLETED,107458,8,316836,0,107460.0,424296.0,0,2.0,0,end,[{10: 8}],-1,0
application_1506638472019_7821,7f04ca,43863b,COMPLETED,347894,4,114456,0,347940.0,462396.0,0,46.0,0,end,[{13: 4}],-1,0
application_1506638472019_7812,7f04ca,43863b,COMPLETED,347852,4,118825,0,347880.0,466705.0,0,28.0,0,end,[{16: 4}],-1,0
application_1506638472019_7827,7f04ca,43863b,COMPLETED,347912,4,128532,0,347940.0,476472.0,0,28.0,0,end,[{13: 4}],-1,0
application_1506638472019_7816,7f04ca,43863b,COMPLETED,347874,8,134895,0,347880.0,482775.0,0,6.0,0,end,[{11: 8}],-1,0
application_1506638472019_12791,7f04ca,66999e,CANCELLED,486472,1,230,0,486480.0,486710.0,0,8.0,0,end,[{16: 1}],-1,0
application_1506638472019_12793,7f04ca,66999e,CANCELLED,486475,1,232,0,486480.0,486712.0,0,5.0,0,end,[{16: 1}],-1,0
application_1506638472019_12794,7f04ca,66999e,CANCELLED,486479,1,221,0,486480.0,486701.0,0,1.0,0,end,[{16: 1}],-1,0
application_1506638472019_12795,7f04ca,66999e,CANCELLED,486482,1,223,0,486540.0,486763.0,0,58.0,0,end,[{16: 1}],-1,0
application_1506638472019_12797,7f04ca,66999e,CANCELLED,486485,1,211,0,486540.0,486751.0,0,55.0,0,end,[{16: 1}],-1,0
application_1506638472019_12799,7f04ca,66999e,CANCELLED,486488,1,214,0,486540.0,486754.0,0,52.0,0,end,[{16: 1}],-1,0
application_1506638472019_14080,7f04ca,43863b,FAILED,509664,4,88,0,509700.0,509788.0,0,36.0,0,end,[{11: 4}],-1,0
application_1506638472019_14091,7f04ca,43863b,FAILED,510043,4,103,0,510060.0,510163.0,0,17.0,0,end,[{11: 4}],-1,0
application_1506638472019_14099,7f04ca,43863b,FAILED,510656,4,211,0,510660.0,510871.0,0,4.0,0,end,[{30: 4}],-1,0
application_1506638472019_14095,7f04ca,43863b,CANCELLED,510440,4,624,0,510480.0,511104.0,0,40.0,0,end,[{11: 4}],-1,0
application_1506638472019_14101,7f04ca,43863b,FAILED,510867,4,187,0,510900.0,511087.0,0,33.0,0,end,[{30: 4}],-1,0
application_1506638472019_12980,7f04ca,66999e,CANCELLED,500435,1,12766,0,500460.0,513226.0,0,25.0,0,end,[{16: 1}],-1,0
